username,name,url_main,url_user,exists,http_status
SosaMatias12,Ebay,https://www.ebay.com/,https://www.ebay.com/usr/SosaMatias12,Unknown,200.0
SosaMatias12,500px,https://500px.com/,https://500px.com/p/SosaMatias12,Unknown,200.0
SosaMatias12,AskFM,https://ask.fm/,https://ask.fm/SosaMatias12,Unknown,0.0
SosaMatias12,Roblox,https://www.roblox.com/,https://www.roblox.com/user.aspx?username=SosaMatias12,Claimed,200.0
SosaMatias12,authorSTREAM,http://www.authorstream.com/,http://www.authorstream.com/author/SosaMatias12/,Claimed,200.0
SosaMatias12,ImgInn,https://imginn.com,https://imginn.com/SosaMatias12/,Claimed,200.0
SosaMatias12,Yummly,https://www.yummly.com,https://mapi.yummly.com/mapi/v19/user/SosaMatias12,Unknown,0.0
SosaMatias12,kofi,https://ko-fi.com,https://ko-fi.com/SosaMatias12,Claimed,200.0
SosaMatias12,LiveLib,https://www.livelib.ru/,https://www.livelib.ru/reader/SosaMatias12,Claimed,200.0
SosaMatias12,PyPi,https://pypi.org/,https://pypi.org/user/SosaMatias12,Unknown,200.0
SosaMatias12,AdultFriendFinder,https://adultfriendfinder.com,https://adultfriendfinder.com/profile/SosaMatias12,Claimed,200.0
SosaMatias12,Pixwox,https://www.pixwox.com,https://www.pixwox.com/profile/SosaMatias12/,Claimed,200.0
SosaMatias12,Revelation,https://rev.mail.ru,https://rev.mail.ru/forums/member.php?username=SosaMatias12,Unknown,0.0
SosaMatias12,PerfectWorldForum,https://pw.mail.ru/,https://pw.mail.ru/forums/member.php?username=SosaMatias12,Claimed,200.0
SosaMatias12,Tanks,https://tanks.mail.ru,https://tanks.mail.ru/forum/member.php?username=SosaMatias12,Unknown,0.0
SosaMatias12,PerfectWorld,https://pw.mail.ru,https://pw.mail.ru/member.php?username=SosaMatias12,Unknown,0.0
SosaMatias12,Warface,https://wf.mail.ru,https://wf.mail.ru/forums/member.php?username=SosaMatias12,Unknown,0.0
SosaMatias12,ArchiveOfOurOwn,,,Unknown,0.0
SosaMatias12,Infourok,,,Unknown,0.0
SosaMatias12,HackerNews,,,Unknown,0.0
SosaMatias12,forum.openoffice.org,,,Unknown,0.0
