username,name,url_main,url_user,exists,http_status
nva7_,Wix,https://wix.com/,https://nva7_.wix.com,Unknown,0.0
nva7_,Ebay,https://www.ebay.com/,https://www.ebay.com/usr/nva7_,Unknown,200.0
nva7_,TikTok,https://www.tiktok.com/,https://www.tiktok.com/@nva7_,Claimed,200.0
nva7_,Telegram,https://t.me/,https://t.me/nva7_,Claimed,200.0
nva7_,500px,https://500px.com/,https://500px.com/p/nva7_,Unknown,200.0
nva7_,AskFM,https://ask.fm/,https://ask.fm/nva7_,Unknown,0.0
nva7_,Yummly,https://www.yummly.com,https://mapi.yummly.com/mapi/v19/user/nva7_,Unknown,0.0
nva7_,authorSTREAM,http://www.authorstream.com/,http://www.authorstream.com/author/nva7_/,Claimed,200.0
nva7_,ImgInn,https://imginn.com,https://imginn.com/nva7_/,Claimed,200.0
nva7_,kofi,https://ko-fi.com,https://ko-fi.com/nva7_,Claimed,200.0
nva7_,LiveLib,https://www.livelib.ru/,https://www.livelib.ru/reader/nva7_,Claimed,200.0
nva7_,AdultFriendFinder,https://adultfriendfinder.com,https://adultfriendfinder.com/profile/nva7_,Claimed,200.0
nva7_,PyPi,https://pypi.org/,https://pypi.org/user/nva7_,Unknown,200.0
nva7_,Picuki,https://www.picuki.com/,https://www.picuki.com/profile/nva7_,Claimed,200.0
nva7_,Pixwox,https://www.pixwox.com,https://www.pixwox.com/profile/nva7_/,Claimed,200.0
nva7_,PerfectWorldForum,https://pw.mail.ru/,https://pw.mail.ru/forums/member.php?username=nva7_,Claimed,200.0
nva7_,Tanks,,,Unknown,0.0
nva7_,PerfectWorld,,,Unknown,0.0
nva7_,Revelation,,,Unknown,0.0
nva7_,Warface,,,Unknown,0.0
nva7_,ArchiveOfOurOwn,https://archiveofourown.org,https://archiveofourown.org/users/nva7_,Unknown,0.0
nva7_,Infourok,https://infourok.ru,https://infourok.ru/user/nva7_,Unknown,0.0
nva7_,HackerNews,https://news.ycombinator.com/,https://news.ycombinator.com/user?id=nva7_,Unknown,0.0
nva7_,forum.openoffice.org,,,Unknown,0.0
