username,name,url_main,url_user,exists,http_status
forcesofheaven_,Wix,https://wix.com/,https://forcesofheaven_.wix.com,Unknown,0.0
forcesofheaven_,Ebay,https://www.ebay.com/,https://www.ebay.com/usr/forcesofheaven_,Unknown,200.0
forcesofheaven_,Telegram,https://t.me/,https://t.me/forcesofheaven_,Claimed,200.0
forcesofheaven_,500px,https://500px.com/,https://500px.com/p/forcesofheaven_,Unknown,200.0
forcesofheaven_,AskFM,https://ask.fm/,https://ask.fm/forcesofheaven_,Unknown,0.0
forcesofheaven_,authorSTREAM,http://www.authorstream.com/,http://www.authorstream.com/author/forcesofheaven_/,Claimed,200.0
forcesofheaven_,Yummly,https://www.yummly.com,https://mapi.yummly.com/mapi/v19/user/forcesofheaven_,Unknown,0.0
forcesofheaven_,Pokemon Showdown,https://pokemonshowdown.com,https://pokemonshowdown.com/users/forcesofheaven_,Claimed,200.0
forcesofheaven_,LiveLib,https://www.livelib.ru/,https://www.livelib.ru/reader/forcesofheaven_,Claimed,200.0
forcesofheaven_,PyPi,https://pypi.org/,https://pypi.org/user/forcesofheaven_,Unknown,200.0
forcesofheaven_,kofi,https://ko-fi.com,https://ko-fi.com/forcesofheaven_,Claimed,200.0
forcesofheaven_,AdultFriendFinder,https://adultfriendfinder.com,https://adultfriendfinder.com/profile/forcesofheaven_,Claimed,200.0
forcesofheaven_,Revelation,https://rev.mail.ru,https://rev.mail.ru/forums/member.php?username=forcesofheaven_,Unknown,0.0
forcesofheaven_,Warface,https://wf.mail.ru,https://wf.mail.ru/forums/member.php?username=forcesofheaven_,Unknown,0.0
forcesofheaven_,My.Mail.ru@gmail.com,,,Unknown,0.0
forcesofheaven_,My.Mail.ru@ya.ru,,,Unknown,0.0
forcesofheaven_,My.Mail.ru@yandex.ru,,,Unknown,0.0
forcesofheaven_,Tanks,,,Unknown,0.0
forcesofheaven_,PerfectWorld,,,Unknown,0.0
forcesofheaven_,PerfectWorldForum,,,Unknown,0.0
forcesofheaven_,Otzovik,,,Unknown,0.0
forcesofheaven_,HackerNews,https://news.ycombinator.com/,https://news.ycombinator.com/user?id=forcesofheaven_,Unknown,0.0
forcesofheaven_,codeforces.com,http://codeforces.com,http://codeforces.com/profile/forcesofheaven_,Unknown,0.0
forcesofheaven_,forum.openoffice.org,https://forum.openoffice.org/en/forum,https://forum.openoffice.org/en/forum/search.php?author=forcesofheaven_,Unknown,0.0
